Window,Objective,Selection Size,Model,Evaluation Count,Observed Count,Observed Rate,Random Rate,Expected Count,Lift,Rate CI Low,Rate CI High,Lift CI Low,Lift CI High,Exact p-value,Monte Carlo p-value,Mean Hit@4,Mean Hit@5,Mean Hit@6,q-value,Evidence Status
Last 25,NearPerfect,6,Ensemble,25,0,0.0,0.003224623477788035,0.08061558694470088,0.0,0.0,0.1371851715307125,0.0,42.54300462540083,1.0,1.0,,,1.28,1.0,Insufficient tail sample
Last 25,NearPerfect,6,M7,25,0,0.0,0.003224623477788035,0.08061558694470088,0.0,0.0,0.1371851715307125,0.0,42.54300462540083,1.0,1.0,,,1.4,1.0,Insufficient tail sample
Last 25,NearPerfect,6,M8,25,0,0.0,0.003224623477788035,0.08061558694470088,0.0,0.0,0.1371851715307125,0.0,42.54300462540083,1.0,1.0,,,1.64,1.0,Insufficient tail sample
Last 25,NearPerfect,6,M9,25,1,0.04,0.003224623477788035,0.08061558694470088,12.404549019607842,0.0010121996993108454,0.203516913922414,0.3138970196933425,63.11338837674735,0.0775718981679859,0.07659846803063938,,,1.44,1.0,Insufficient tail sample
Last 25,NearPerfect,6,M10,25,0,0.0,0.003224623477788035,0.08061558694470088,0.0,0.0,0.1371851715307125,0.0,42.54300462540083,1.0,1.0,,,1.44,1.0,Insufficient tail sample
Last 50,Exact,4,M1,50,1,0.02,0.003063392303898633,0.15316961519493166,6.528710010319918,0.0005062279830408294,0.1064695457114999,0.16525078501913623,34.75543944404417,0.14221749709116163,0.14043719125617488,0.94,,,1.0,Insufficient tail sample
Last 50,Exact,4,M2,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,0.92,,,1.0,Insufficient tail sample
Last 50,Exact,4,M3,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,0.98,,,1.0,Insufficient tail sample
Last 50,Exact,4,M4-A,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.04,,,1.0,Insufficient tail sample
Last 50,Exact,4,M4-B,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,0.9,,,1.0,Insufficient tail sample
Last 50,Exact,4,M4-C,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.04,,,1.0,Insufficient tail sample
Last 50,Exact,4,M4-D,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.02,,,1.0,Insufficient tail sample
Last 50,Exact,4,M4-E,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.2,,,1.0,Insufficient tail sample
Last 50,Exact,4,M4-F,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.04,,,1.0,Insufficient tail sample
Last 50,Exact,4,M5,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.04,,,1.0,Insufficient tail sample
Last 50,Exact,4,M6,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.02,,,1.0,Insufficient tail sample
Last 50,Exact,4,Ensemble,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,0.88,,,1.0,Insufficient tail sample
Last 50,Exact,4,M7,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.0,,,1.0,Insufficient tail sample
Last 50,Exact,4,M8,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,1.02,,,1.0,Insufficient tail sample
Last 50,Exact,4,M9,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,0.96,,,1.0,Insufficient tail sample
Last 50,Exact,4,M10,50,0,0.0,0.003063392303898633,0.15316961519493166,0.0,0.0,0.07112173646419764,0.0,23.216659640257113,1.0,1.0,0.94,,,1.0,Insufficient tail sample
Last 50,Exact,5,M1,50,1,0.02,0.0006449246955576069,0.03224623477788034,31.01137254901961,0.0005062279830408294,0.1064695457114999,0.7849412288408971,165.08833735920982,0.03174194108620034,0.031479370412591745,,1.32,,0.5078710573792055,Insufficient tail sample
Last 50,Exact,5,M2,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.08,,1.0,Insufficient tail sample
Last 50,Exact,5,M3,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.24,,1.0,Insufficient tail sample
Last 50,Exact,5,M4-A,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,Exact,5,M4-B,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.1,,1.0,Insufficient tail sample
Last 50,Exact,5,M4-C,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,Exact,5,M4-D,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.32,,1.0,Insufficient tail sample
Last 50,Exact,5,M4-E,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.34,,1.0,Insufficient tail sample
Last 50,Exact,5,M4-F,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.3,,1.0,Insufficient tail sample
Last 50,Exact,5,M5,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.34,,1.0,Insufficient tail sample
Last 50,Exact,5,M6,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,Exact,5,Ensemble,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.18,,1.0,Insufficient tail sample
Last 50,Exact,5,M7,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.12,,1.0,Insufficient tail sample
Last 50,Exact,5,M8,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,Exact,5,M9,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.18,,1.0,Insufficient tail sample
Last 50,Exact,5,M10,50,0,0.0,0.0006449246955576069,0.03224623477788034,0.0,0.0,0.07112173646419764,0.0,110.27913329122129,1.0,1.0,,1.12,,1.0,Insufficient tail sample
Last 50,Exact,6,M1,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.66,1.0,Insufficient tail sample
Last 50,Exact,6,M2,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.28,1.0,Insufficient tail sample
Last 50,Exact,6,M3,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.52,1.0,Insufficient tail sample
Last 50,Exact,6,M4-A,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 50,Exact,6,M4-B,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.34,1.0,Insufficient tail sample
Last 50,Exact,6,M4-C,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 50,Exact,6,M4-D,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.68,1.0,Insufficient tail sample
Last 50,Exact,6,M4-E,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.62,1.0,Insufficient tail sample
Last 50,Exact,6,M4-F,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.56,1.0,Insufficient tail sample
Last 50,Exact,6,M5,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.6,1.0,Insufficient tail sample
Last 50,Exact,6,M6,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.44,1.0,Insufficient tail sample
Last 50,Exact,6,Ensemble,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.48,1.0,Insufficient tail sample
Last 50,Exact,6,M7,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.34,1.0,Insufficient tail sample
Last 50,Exact,6,M8,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 50,Exact,6,M9,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.42,1.0,Insufficient tail sample
Last 50,Exact,6,M10,50,0,0.0,0.0001289849391115214,0.006449246955576069,0.0,0.0,0.07112173646419764,0.0,551.3956664561065,1.0,1.0,,,1.36,1.0,Insufficient tail sample
Last 50,NearPerfect,4,M1,50,3,0.06,0.046311283653055806,2.3155641826527904,1.295580585705509,0.012548587835334064,0.16548194660377288,0.2709617796246522,3.5732532884100636,0.4100430866502933,0.4101917961640767,0.94,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M2,50,2,0.04,0.046311283653055806,2.3155641826527904,0.8637203904703393,0.004881433426164382,0.1371376256039674,0.10540483962254164,2.9612140883708475,0.6798348281594919,0.6808863822723545,0.92,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M3,50,2,0.04,0.046311283653055806,2.3155641826527904,0.8637203904703393,0.004881433426164382,0.1371376256039674,0.10540483962254164,2.9612140883708475,0.6798348281594919,0.6790064198716026,0.98,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M4-A,50,3,0.06,0.046311283653055806,2.3155641826527904,1.295580585705509,0.012548587835334064,0.16548194660377288,0.2709617796246522,3.5732532884100636,0.4100430866502933,0.4109717805643887,1.04,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M4-B,50,1,0.02,0.046311283653055806,2.3155641826527904,0.43186019523516966,0.0005062279830408294,0.1064695457114999,0.010930985779475938,2.2989979398784084,0.9066031533244202,0.9057618847623048,0.9,,,0.9670433635460483,Insufficient tail sample
Last 50,NearPerfect,4,M4-C,50,3,0.06,0.046311283653055806,2.3155641826527904,1.295580585705509,0.012548587835334064,0.16548194660377288,0.2709617796246522,3.5732532884100636,0.4100430866502933,0.4109917801643967,1.04,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M4-D,50,2,0.04,0.046311283653055806,2.3155641826527904,0.8637203904703393,0.004881433426164382,0.1371376256039674,0.10540483962254164,2.9612140883708475,0.6798348281594919,0.6816663666726666,1.02,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M4-E,50,2,0.04,0.046311283653055806,2.3155641826527904,0.8637203904703393,0.004881433426164382,0.1371376256039674,0.10540483962254164,2.9612140883708475,0.6798348281594919,0.6797464050718985,1.2,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M4-F,50,3,0.06,0.046311283653055806,2.3155641826527904,1.295580585705509,0.012548587835334064,0.16548194660377288,0.2709617796246522,3.5732532884100636,0.4100430866502933,0.41095178096438073,1.04,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M5,50,5,0.1,0.046311283653055806,2.3155641826527904,2.159300976175848,0.033275093589022475,0.21813536643420225,0.7185094206911894,4.710199096798493,0.08082065729331121,0.08247835043299134,1.04,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M6,50,4,0.08,0.046311283653055806,2.3155641826527904,1.7274407809406787,0.022227963654929767,0.19234278359596277,0.4799686361849112,4.153259603791423,0.2004249728297825,0.19789604207915842,1.02,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,Ensemble,50,0,0.0,0.046311283653055806,2.3155641826527904,0.0,0.0,0.07112173646419764,0.0,1.5357323497446338,1.0,1.0,0.88,,,1.0,Insufficient tail sample
Last 50,NearPerfect,4,M7,50,1,0.02,0.046311283653055806,2.3155641826527904,0.43186019523516966,0.0005062279830408294,0.1064695457114999,0.010930985779475938,2.2989979398784084,0.9066031533244202,0.9047019059618807,1.0,,,0.9670433635460483,Insufficient tail sample
Last 50,NearPerfect,4,M8,50,2,0.04,0.046311283653055806,2.3155641826527904,0.8637203904703393,0.004881433426164382,0.1371376256039674,0.10540483962254164,2.9612140883708475,0.6798348281594919,0.6796264074718505,1.02,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,4,M9,50,1,0.02,0.046311283653055806,2.3155641826527904,0.43186019523516966,0.0005062279830408294,0.1064695457114999,0.010930985779475938,2.2989979398784084,0.9066031533244202,0.9091418171636567,0.96,,,0.9670433635460483,Insufficient tail sample
Last 50,NearPerfect,4,M10,50,3,0.06,0.046311283653055806,2.3155641826527904,1.295580585705509,0.012548587835334064,0.16548194660377288,0.2709617796246522,3.5732532884100636,0.4100430866502933,0.40849183016339674,0.94,,,0.9064464375459892,Insufficient tail sample
Last 50,NearPerfect,5,M1,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4724905501889962,,1.32,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M2,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.08,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M3,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4713505729885402,,1.24,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M4-A,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M4-B,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4744505109897802,,1.1,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M4-C,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M4-D,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.47207055858882824,,1.32,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M4-E,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4724505509889802,,1.34,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M4-F,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.3,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M5,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4748905021899562,,1.34,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M6,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4738705225895482,,1.2,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,Ensemble,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.18,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M7,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.12,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M8,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M9,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4745505089898202,,1.18,,0.9464205953694991,Insufficient tail sample
Last 50,NearPerfect,5,M10,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.12,,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M1,50,1,0.02,0.003224623477788035,0.16123117388940175,6.202274509803921,0.0005062279830408294,0.1064695457114999,0.1569882457681794,33.01766747184196,0.1491263969505874,0.14881702365952681,,,1.66,0.7953407837364662,Insufficient tail sample
Last 50,NearPerfect,6,M2,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.28,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M3,50,1,0.02,0.003224623477788035,0.16123117388940175,6.202274509803921,0.0005062279830408294,0.1064695457114999,0.1569882457681794,33.01766747184196,0.1491263969505874,0.1482770344593108,,,1.52,0.7953407837364662,Insufficient tail sample
Last 50,NearPerfect,6,M4-A,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M4-B,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.34,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M4-C,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M4-D,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.68,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M4-E,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.62,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M4-F,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.56,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M5,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.6,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M6,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.44,1.0,Insufficient tail sample
Last 50,NearPerfect,6,Ensemble,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.48,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M7,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.34,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M8,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M9,50,1,0.02,0.003224623477788035,0.16123117388940175,6.202274509803921,0.0005062279830408294,0.1064695457114999,0.1569882457681794,33.01766747184196,0.1491263969505874,0.14703705925881483,,,1.42,0.7953407837364662,Insufficient tail sample
Last 50,NearPerfect,6,M10,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.36,1.0,Insufficient tail sample
Last 100,Exact,4,M1,100,1,0.01,0.003063392303898633,0.3063392303898633,3.264355005159959,0.0002531460329774208,0.054459385392080645,0.08263585197862315,17.77747672825736,0.26420917770344865,0.2651746965060699,1.01,,,1.0,Insufficient tail sample
Last 100,Exact,4,M2,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 100,Exact,4,M3,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.0,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4-A,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4-B,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.1,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4-C,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4-D,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4-E,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.14,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4-F,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.99,,,1.0,Insufficient tail sample
Last 100,Exact,4,M5,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 100,Exact,4,M6,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.98,,,1.0,Insufficient tail sample
Last 100,Exact,4,Ensemble,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.92,,,1.0,Insufficient tail sample
Last 100,Exact,4,M7,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.96,,,1.0,Insufficient tail sample
Last 100,Exact,4,M8,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.07,,,1.0,Insufficient tail sample
Last 100,Exact,4,M9,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.01,,,1.0,Insufficient tail sample
Last 100,Exact,4,M10,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.91,,,1.0,Insufficient tail sample
Last 100,Exact,5,M1,100,1,0.01,0.0006449246955576069,0.06449246955576068,15.505686274509806,0.0002531460329774208,0.054459385392080645,0.39252029689846,84.44301445922247,0.06247633134848087,0.061838763224735506,,1.35,,0.999621301575694,Insufficient tail sample
Last 100,Exact,5,M2,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.3,,1.0,Insufficient tail sample
Last 100,Exact,5,M3,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.25,,1.0,Insufficient tail sample
Last 100,Exact,5,M4-A,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,Exact,5,M4-B,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.35,,1.0,Insufficient tail sample
Last 100,Exact,5,M4-C,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,Exact,5,M4-D,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.33,,1.0,Insufficient tail sample
Last 100,Exact,5,M4-E,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.34,,1.0,Insufficient tail sample
Last 100,Exact,5,M4-F,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.2,,1.0,Insufficient tail sample
Last 100,Exact,5,M5,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.37,,1.0,Insufficient tail sample
Last 100,Exact,5,M6,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.19,,1.0,Insufficient tail sample
Last 100,Exact,5,Ensemble,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.21,,1.0,Insufficient tail sample
