Window,Objective,Selection Size,Model,Evaluation Count,Observed Count,Observed Rate,Random Rate,Expected Count,Lift,Rate CI Low,Rate CI High,Lift CI Low,Lift CI High,Exact p-value,Monte Carlo p-value,Mean Hit@4,Mean Hit@5,Mean Hit@6,q-value,Evidence Status
Last 50,NearPerfect,5,M3,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4713505729885402,,1.16,,0.8281180209483117,Insufficient tail sample
Last 50,NearPerfect,5,M4,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.16,,1.0,Insufficient tail sample
Last 50,NearPerfect,5,M5,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4748905021899562,,1.42,,0.8281180209483117,Insufficient tail sample
Last 50,NearPerfect,5,M6,50,1,0.02,0.012737262737262736,0.6368631368631368,1.5701960784313727,0.0005062279830408294,0.1064695457114999,0.03974385968814669,8.358903157428346,0.47321029768474954,0.4738705225895482,,1.26,,0.8281180209483117,Insufficient tail sample
Last 50,NearPerfect,5,Ensemble,50,0,0.0,0.012737262737262736,0.6368631368631368,0.0,0.0,0.07112173646419764,0.0,5.583753584365635,1.0,1.0,,1.22,,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M1,50,1,0.02,0.003224623477788035,0.16123117388940175,6.202274509803921,0.0005062279830408294,0.1064695457114999,0.1569882457681794,33.01766747184196,0.1491263969505874,0.14881702365952681,,,1.8,0.5219423893270559,Insufficient tail sample
Last 50,NearPerfect,6,M2,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.24,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M3,50,1,0.02,0.003224623477788035,0.16123117388940175,6.202274509803921,0.0005062279830408294,0.1064695457114999,0.1569882457681794,33.01766747184196,0.1491263969505874,0.1482770344593108,,,1.48,0.5219423893270559,Insufficient tail sample
Last 50,NearPerfect,6,M4,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.46,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M5,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.68,1.0,Insufficient tail sample
Last 50,NearPerfect,6,M6,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.46,1.0,Insufficient tail sample
Last 50,NearPerfect,6,Ensemble,50,0,0.0,0.003224623477788035,0.16123117388940175,0.0,0.0,0.07112173646419764,0.0,22.055826658244253,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 100,Exact,4,M1,100,1,0.01,0.003063392303898633,0.3063392303898633,3.264355005159959,0.0002531460329774208,0.054459385392080645,0.08263585197862315,17.77747672825736,0.26420917770344865,0.2651746965060699,0.98,,,1.0,Insufficient tail sample
Last 100,Exact,4,M2,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.02,,,1.0,Insufficient tail sample
Last 100,Exact,4,M3,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.01,,,1.0,Insufficient tail sample
Last 100,Exact,4,M4,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.07,,,1.0,Insufficient tail sample
Last 100,Exact,4,M5,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,1.08,,,1.0,Insufficient tail sample
Last 100,Exact,4,M6,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.96,,,1.0,Insufficient tail sample
Last 100,Exact,4,Ensemble,100,0,0.0,0.003063392303898633,0.3063392303898633,0.0,0.0,0.03621669264517641,0.0,11.822414190662146,1.0,1.0,0.94,,,1.0,Insufficient tail sample
Last 100,Exact,5,M1,100,1,0.01,0.0006449246955576069,0.06449246955576068,15.505686274509806,0.0002531460329774208,0.054459385392080645,0.39252029689846,84.44301445922247,0.06247633134848087,0.061838763224735506,,1.32,,0.4373343194393661,Insufficient tail sample
Last 100,Exact,5,M2,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.27,,1.0,Insufficient tail sample
Last 100,Exact,5,M3,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.24,,1.0,Insufficient tail sample
Last 100,Exact,5,M4,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.26,,1.0,Insufficient tail sample
Last 100,Exact,5,M5,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.36,,1.0,Insufficient tail sample
Last 100,Exact,5,M6,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.18,,1.0,Insufficient tail sample
Last 100,Exact,5,Ensemble,100,0,0.0,0.0006449246955576069,0.06449246955576068,0.0,0.0,0.03621669264517641,0.0,56.1564674056452,1.0,1.0,,1.22,,1.0,Insufficient tail sample
Last 100,Exact,6,M1,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.6,1.0,Insufficient tail sample
Last 100,Exact,6,M2,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.59,1.0,Insufficient tail sample
Last 100,Exact,6,M3,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 100,Exact,6,M4,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.53,1.0,Insufficient tail sample
Last 100,Exact,6,M5,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.58,1.0,Insufficient tail sample
Last 100,Exact,6,M6,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 100,Exact,6,Ensemble,100,0,0.0,0.0001289849391115214,0.012898493911152139,0.0,0.0,0.03621669264517641,0.0,280.782337028226,1.0,1.0,,,1.53,1.0,Insufficient tail sample
Last 100,NearPerfect,4,M1,100,9,0.09,0.046311283653055806,4.631128365305581,1.9433708785582633,0.04198359562839225,0.1639822550296352,0.9065521902375946,3.540870433610082,0.04260586320167648,0.04431911361772765,0.98,,,0.2982410424117354,Insufficient tail sample
Last 100,NearPerfect,4,M2,100,3,0.03,0.046311283653055806,4.631128365305581,0.6477902928527545,0.006229971538306397,0.08517605297428002,0.13452383624212752,1.839207343341686,0.8470988669081934,0.8487430251394972,1.02,,,0.8470988669081934,Insufficient tail sample
Last 100,NearPerfect,4,M3,100,5,0.05,0.046311283653055806,4.631128365305581,1.079650488087924,0.016431879182052158,0.11283491110546275,0.35481372758208823,2.4364453369674077,0.49538466968663813,0.49533009339813205,1.01,,,0.8470988669081934,Insufficient tail sample
Last 100,NearPerfect,4,M4,100,4,0.04,0.046311283653055806,4.631128365305581,0.8637203904703393,0.011004493986188201,0.09925715671265992,0.23762014606697432,2.143260753820857,0.685583082503616,0.6835063298734025,1.07,,,0.8470988669081934,Insufficient tail sample
Last 100,NearPerfect,4,M5,100,6,0.06,0.046311283653055806,4.631128365305581,1.295580585705509,0.022334886071316385,0.12602993458082296,0.48227741296569826,2.721365607677493,0.31805218801766627,0.3172136557268855,1.08,,,0.8470988669081934,Insufficient tail sample
Last 100,NearPerfect,4,M6,100,5,0.05,0.046311283653055806,4.631128365305581,1.079650488087924,0.016431879182052158,0.11283491110546275,0.35481372758208823,2.4364453369674077,0.49538466968663813,0.496390072198556,0.96,,,0.8470988669081934,Insufficient tail sample
Last 100,NearPerfect,4,Ensemble,100,3,0.03,0.046311283653055806,4.631128365305581,0.6477902928527545,0.006229971538306397,0.08517605297428002,0.13452383624212752,1.839207343341686,0.8470988669081934,0.8442031159376813,0.94,,,0.8470988669081934,Insufficient tail sample
Last 100,NearPerfect,5,M1,100,3,0.03,0.012737262737262736,1.2737262737262736,2.355294117647059,0.006229971538306397,0.08517605297428002,0.4891138439093885,6.687155217823867,0.13581633886193567,0.13523729525409492,,1.32,,0.8429080444570447,Insufficient tail sample
Last 100,NearPerfect,5,M2,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7215655686886262,,1.27,,0.8429080444570447,Insufficient tail sample
Last 100,NearPerfect,5,M3,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7200455990880182,,1.24,,0.8429080444570447,Insufficient tail sample
Last 100,NearPerfect,5,M4,100,0,0.0,0.012737262737262736,1.2737262737262736,0.0,0.0,0.03621669264517641,0.0,2.8433654382605167,1.0,1.0,,1.26,,1.0,Insufficient tail sample
Last 100,NearPerfect,5,M5,100,2,0.02,0.012737262737262736,1.2737262737262736,1.5701960784313727,0.0024313368239425436,0.07038393247107011,0.19088377731501854,5.525828737532642,0.3644638487520423,0.3624527509449811,,1.36,,0.8429080444570447,Insufficient tail sample
Last 100,NearPerfect,5,M6,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7201255974880503,,1.18,,0.8429080444570447,Insufficient tail sample
Last 100,NearPerfect,5,Ensemble,100,1,0.01,0.012737262737262736,1.2737262737262736,0.7850980392156863,0.0002531460329774208,0.054459385392080645,0.019874445412580256,4.27559566882139,0.7224926095346098,0.7227055458890822,,1.22,,0.8429080444570447,Insufficient tail sample
Last 100,NearPerfect,6,M1,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2757744845103098,,,1.6,0.644032927145325,Insufficient tail sample
Last 100,NearPerfect,6,M2,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2750744985100298,,,1.59,0.644032927145325,Insufficient tail sample
Last 100,NearPerfect,6,M3,100,1,0.01,0.003224623477788035,0.3224623477788035,3.1011372549019605,0.0002531460329774208,0.054459385392080645,0.07850405937969199,16.88860289184449,0.2760141116337107,0.2753544929101418,,,1.5,0.644032927145325,Insufficient tail sample
Last 100,NearPerfect,6,M4,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.53,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M5,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.58,1.0,Insufficient tail sample
Last 100,NearPerfect,6,M6,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.5,1.0,Insufficient tail sample
Last 100,NearPerfect,6,Ensemble,100,0,0.0,0.003224623477788035,0.3224623477788035,0.0,0.0,0.03621669264517641,0.0,11.231293481129038,1.0,1.0,,,1.53,1.0,Insufficient tail sample
Last 250,Exact,4,M1,250,1,0.004,0.003063392303898633,0.7658480759746583,1.3057420020639834,0.00010126610417905014,0.022083865000633206,0.03305685140299321,7.208957524809384,0.535606731221506,0.5344093118137637,0.98,,,1.0,Insufficient tail sample
Last 250,Exact,4,M2,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.02,,,1.0,Insufficient tail sample
Last 250,Exact,4,M3,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.964,,,1.0,Insufficient tail sample
Last 250,Exact,4,M4,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,1.104,,,1.0,Insufficient tail sample
Last 250,Exact,4,M5,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.988,,,1.0,Insufficient tail sample
Last 250,Exact,4,M6,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.884,,,1.0,Insufficient tail sample
Last 250,Exact,4,Ensemble,250,0,0.0,0.003063392303898633,0.7658480759746583,0.0,0.0,0.014647188635680363,0.0,4.781362353440525,1.0,1.0,0.912,,,1.0,Insufficient tail sample
Last 250,Exact,5,M1,250,1,0.004,0.0006449246955576069,0.16123117388940172,6.202274509803922,0.00010126610417905014,0.022083865000633206,0.15702004416421778,34.24254824284458,0.14894896981053832,0.1502969940601188,,1.268,,1.0,Insufficient tail sample
Last 250,Exact,5,M2,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.292,,1.0,Insufficient tail sample
Last 250,Exact,5,M3,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.216,,1.0,Insufficient tail sample
Last 250,Exact,5,M4,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.32,,1.0,Insufficient tail sample
Last 250,Exact,5,M5,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.248,,1.0,Insufficient tail sample
Last 250,Exact,5,M6,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.1,,1.0,Insufficient tail sample
Last 250,Exact,5,Ensemble,250,0,0.0,0.0006449246955576069,0.16123117388940172,0.0,0.0,0.014647188635680363,0.0,22.7114711788425,1.0,1.0,,1.176,,1.0,Insufficient tail sample
Last 250,Exact,6,M1,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.52,1.0,Insufficient tail sample
Last 250,Exact,6,M2,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.56,1.0,Insufficient tail sample
Last 250,Exact,6,M3,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.464,1.0,Insufficient tail sample
Last 250,Exact,6,M4,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.572,1.0,Insufficient tail sample
Last 250,Exact,6,M5,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.456,1.0,Insufficient tail sample
Last 250,Exact,6,M6,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.38,1.0,Insufficient tail sample
Last 250,Exact,6,Ensemble,250,0,0.0,0.0001289849391115214,0.03224623477788035,0.0,0.0,0.014647188635680363,0.0,113.55735589421249,1.0,1.0,,,1.424,1.0,Insufficient tail sample
Last 250,NearPerfect,4,M1,250,15,0.06,0.046311283653055806,11.57782091326395,1.295580585705509,0.033966961656571024,0.09703078089909854,0.7334489346276142,2.095186599145283,0.18634097941394193,0.18435631287374252,0.98,,,0.9462682660036491,Promising historical signal - insufficient evidence
Last 250,NearPerfect,4,M2,250,10,0.04,0.046311283653055806,11.57782091326395,0.8637203904703393,0.019345498505264538,0.0723293554903805,0.41772753807026125,1.5618084791654856,0.7246933227671426,0.7234055318893622,1.02,,,0.9462682660036491,No historical evidence
Last 250,NearPerfect,4,M3,250,8,0.032,0.046311283653055806,11.57782091326395,0.6909763123762714,0.013914611548743825,0.062076697374870406,0.3004583430031027,1.3404227323933038,0.8959215947965837,0.8977220455590889,0.964,,,0.9462682660036491,No historical evidence
Last 250,NearPerfect,4,M4,250,9,0.036,0.046311283653055806,11.57782091326395,0.7773483514233053,0.01659128292578173,0.06723690845885112,0.35825573417650175,1.4518472207024338,0.8216594953945573,0.8259034819303613,1.104,,,0.9462682660036491,No historical evidence
Last 250,NearPerfect,4,M5,250,7,0.028,0.046311283653055806,11.57782091326395,0.6046042733292375,0.011330013795658534,0.056837245273053616,0.24464909849051297,1.227287192012508,0.9462682660036491,0.9463410731785364,0.988,,,0.9462682660036491,No historical evidence
Last 250,NearPerfect,4,M6,250,11,0.044,0.046311283653055806,11.57782091326395,0.9500924295173732,0.02216625802469304,0.07736291656955734,0.4786362259088541,1.6704982126845584,0.6112138077590777,0.6108277834443311,0.884,,,0.9462682660036491,No historical evidence
Last 250,NearPerfect,4,Ensemble,250,13,0.052,0.046311283653055806,11.57782091326395,1.122836507611441,0.027974892458440544,0.08728018493035453,0.6040621259392503,1.8846418852092308,0.37470073463446246,0.372952540949181,0.912,,,0.9462682660036491,Promising historical signal - insufficient evidence
Last 250,NearPerfect,5,M1,250,4,0.016,0.012737262737262736,3.184315684315684,1.256156862745098,0.004376226508974089,0.04045738063209928,0.34357668513592654,3.176301020606383,0.39424821492013445,0.3945121097578048,,1.268,,1.0,Insufficient tail sample
Last 250,NearPerfect,5,M2,250,2,0.008,0.012737262737262736,3.184315684315684,0.628078431372549,0.0009703097230388866,0.028598347244961176,0.07617882609897456,2.2452506346828347,0.8285829366397348,0.8310033799324014,,1.292,,1.0,Insufficient tail sample
Last 250,NearPerfect,5,M3,250,1,0.004,0.012737262737262736,3.184315684315684,0.3140392156862745,0.00010126610417905014,0.022083865000633206,0.007950381982998368,1.7337999110301052,0.9594317397196237,0.9593608127837443,,1.216,,1.0,Insufficient tail sample
Last 250,NearPerfect,5,M4,250,0,0.0,0.012737262737262736,3.184315684315684,0.0,0.0,0.014647188635680363,0.0,1.1499479077894936,1.0,1.0,,1.32,,1.0,Insufficient tail sample
Last 250,NearPerfect,5,M5,250,3,0.012,0.012737262737262736,3.184315684315684,0.9421176470588236,0.0024815582547030404,0.034666614574743924,0.19482665199668578,2.721669112887739,0.6184072535747833,0.620927581448371,,1.248,,1.0,Insufficient tail sample
Last 250,NearPerfect,5,M6,250,2,0.008,0.012737262737262736,3.184315684315684,0.628078431372549,0.0009703097230388866,0.028598347244961176,0.07617882609897456,2.2452506346828347,0.8285829366397348,0.8302833943321134,,1.1,,1.0,Insufficient tail sample
Last 250,NearPerfect,5,Ensemble,250,3,0.012,0.012737262737262736,3.184315684315684,0.9421176470588236,0.0024815582547030404,0.034666614574743924,0.19482665199668578,2.721669112887739,0.6184072535747833,0.6128677426451471,,1.176,,1.0,Insufficient tail sample
Last 250,NearPerfect,6,M1,250,1,0.004,0.003224623477788035,0.8061558694470088,1.2404549019607842,0.00010126610417905014,0.022083865000633206,0.03140400883284355,6.848509648568914,0.5540098645281959,0.5542489150216996,,,1.52,0.9695172629243428,Insufficient tail sample
Last 250,NearPerfect,6,M2,250,1,0.004,0.003224623477788035,0.8061558694470088,1.2404549019607842,0.00010126610417905014,0.022083865000633206,0.03140400883284355,6.848509648568914,0.5540098645281959,0.5515689686206275,,,1.56,0.9695172629243428,Insufficient tail sample
Last 250,NearPerfect,6,M3,250,1,0.004,0.003224623477788035,0.8061558694470088,1.2404549019607842,0.00010126610417905014,0.022083865000633206,0.03140400883284355,6.848509648568914,0.5540098645281959,0.5511689766204676,,,1.464,0.9695172629243428,Insufficient tail sample
Last 250,NearPerfect,6,M4,250,0,0.0,0.003224623477788035,0.8061558694470088,0.0,0.0,0.014647188635680363,0.0,4.542294235768499,1.0,1.0,,,1.572,1.0,Insufficient tail sample
Last 250,NearPerfect,6,M5,250,1,0.004,0.003224623477788035,0.8061558694470088,1.2404549019607842,0.00010126610417905014,0.022083865000633206,0.03140400883284355,6.848509648568914,0.5540098645281959,0.5551688966220676,,,1.456,0.9695172629243428,Insufficient tail sample
Last 250,NearPerfect,6,M6,250,0,0.0,0.003224623477788035,0.8061558694470088,0.0,0.0,0.014647188635680363,0.0,4.542294235768499,1.0,1.0,,,1.38,1.0,Insufficient tail sample
Last 250,NearPerfect,6,Ensemble,250,0,0.0,0.003224623477788035,0.8061558694470088,0.0,0.0,0.014647188635680363,0.0,4.542294235768499,1.0,1.0,,,1.424,1.0,Insufficient tail sample
